mission,target_id,ra,dec,period_days,transit_duration_hours,depth_ppm,planet_radius_re,stellar_radius_rs,stellar_teff_k,stellar_logg,snr,disposition,source
TESS,6093.01,106.00101,-35.181497,5196607.988958314,5.760726761516502,17360.116532216707,16.482291241494707,0.460375514656281,4367.065309085864,4.217675742550115,1792.8267723032432,,tess_toi
TESS,6094.01,117.671104,-6.494944,485109.1142398964,0.36829416051292596,78855.1340360605,58.846158968583,7.186258771678269,2801.5794929252343,4.016202782953357,648.8224676704302,,tess_toi
TESS,6339.01,19.790736,59.099961,1459434.4804312633,2.5098370217089823,149418.48975124586,174.31429648342746,0.07774478126532211,5097.003221759392,4.226017528230417,1241.0521316883492,,tess_toi
TESS,634.01,151.55755,3.946493,1058192.844107561,4.276572250044561,4395.25570061828,78.45078109602443,0.6268403355773674,5187.71511205678,4.77488004605229,93.80996669200795,,tess_toi
TESS,6340.01,340.83699,70.336784,8875650.672755815,1.436125682202481,32151.62349777726,59.667176860935356,1.2450817828322467,4893.32405865633,4.828226451938552,572.4646682949239,,tess_toi
TESS,6341.01,12.644164,61.046232,3216043.50300992,2.2917505609387296,326.100541774206,9.219922639656424,2.8165995775711306,3641.808919532415,3.580046917023689,316.1072456672153,,tess_toi
TESS,6342.01,33.348951,36.521995,5048099.551547359,2.0728606499736157,20609.374167584516,617.8073874598331,10.452041067218254,5844.8155872826355,4.756147323836827,482.5464630802244,,tess_toi
TESS,6343.01,322.717404,68.495293,692151.5494479149,9.018214311215957,119385.55655153743,340.5661369388329,0.46719977102467014,6019.141764497897,3.7100519809006482,257.88111423986146,,tess_toi
TESS,6344.01,23.775141,47.751006,1920860.5948520734,9.837547213839159,94635.63495204056,959.1930923891975,1.9174935510014501,6722.586293919157,4.5304075153572185,586.2672412836629,,tess_toi
TESS,6345.01,21.908515,51.710954,906917.1072359396,0.2944828238941894,78894.6944465691,138.93511121024548,5.42522338481659,7112.484331069689,4.416777813083899,75.05794415153068,,tess_toi
TESS,6346.01,62.78581,56.194956,2453989.941463119,7.151326448975447,156738.2446970468,21.240570243485326,10.895565253751823,5150.9225088501435,4.476825786658281,303.6971581519167,,tess_toi
TESS,6347.01,61.169664,34.186114,605756.534824646,2.254911656002197,68559.79062238213,180.98335814244723,5.184168904609502,8124.049663608998,4.651115466361105,37.79616644584342,,tess_toi
TESS,6348.01,82.298002,57.656327,7074665.5373449,13.467556872345003,4969.361452844083,48.555644036649454,0.8003531042724653,4510.425442463179,3.6649681472559914,651.2050705542789,,tess_toi
TESS,6349.01,66.202403,53.128211,3029551.5258848057,4.5080131165581365,164285.8344914698,62.97472369829611,1.7792908853783151,4280.785656289237,4.395838753969633,228.76645574408855,,tess_toi
TESS,635.01,146.72453,-4.29824,498065.7223357128,8.54624778039705,33017.76564777223,12.179015801517902,3.559826763642962,6517.419930881337,3.4674822006673374,490.1490222197854,,tess_toi
TESS,6350.01,61.411126,50.053394,1844289.329321919,7.136796880373013,50718.32542327083,261.7780517956123,4.760738680864479,5337.094102161179,3.810438878678585,116.96026619651298,,tess_toi
TESS,6351.01,56.411132,63.964967,5506284.991627643,8.521682221779244,68769.94749205008,173.01978001268134,1.5397432902225785,5898.501520678591,4.60198963045751,1312.9259287287014,,tess_toi
TESS,6352.01,61.460788,64.254302,3586087.6247602953,1.471761039397191,57863.40318099185,9.35881309279497,10.105667414117708,3139.9171521604594,5.278407043754847,656.6547457132403,,tess_toi
TESS,6353.01,63.193935,46.761464,760324.4987624289,12.726828713841652,46890.37865778597,48.8411184482303,2.114561869185829,6532.600834637122,5.1634428832914745,15.21191362551636,,tess_toi
TESS,6354.01,78.043429,53.706778,1269415.1779747568,7.686530744705821,11372.092210605548,9.392234290558001,2.511952580818087,4688.763643070678,4.421205375452158,1292.9070811380261,,tess_toi
TESS,6355.01,79.724105,47.54723,529572.0798536441,1.2998297306743876,20032.259417163325,111.45340931043553,1.3969929048276288,3391.126014791439,4.370546219370602,518.2912999373332,,tess_toi
TESS,6609.01,217.985495,-54.400652,3211820.5106098335,3.677773131581078,134768.929828798,305.76367585640986,7.077696480201253,7531.764667781381,3.7126590343219386,245.8542440868539,,tess_toi
TESS,661.01,158.22503,-34.989907,247733.1075843224,16.661970507159943,57236.837661727805,33.781519409804375,11.246994428796459,3773.4146322474317,4.719367209752741,83.67874974654613,,tess_toi
TESS,6610.01,224.571478,-49.275979,2356803.238021417,3.3056078816310976,212839.29504489605,315.4714229906303,0.32643423121627624,5868.620991664032,3.8700876345780046,331.76643043525496,,tess_toi
TESS,6611.01,229.883712,-73.522601,6763284.410063146,3.889263002615947,48496.929384962394,31.348581725601885,5.5601427097428635,4901.743044836202,4.900059807373437,128.77799670952461,,tess_toi
TESS,6612.01,229.294897,-33.969293,3568109.2446492496,0.9946376188659518,16590.38023252424,121.22398742021161,0.27454406964096895,7770.225744692821,5.07771638435381,243.70703968863884,,tess_toi
TESS,6613.01,237.006147,-66.810824,3942723.9367534104,14.412164668585381,66295.1819343259,62.253356928058274,1.5329547130562098,5774.77509089186,3.4347681970701727,1458.4173844560835,,tess_toi
TESS,6614.01,81.700204,-65.289713,319001.03304715035,1.1660405663584714,38185.80662102366,133.84210862743524,1.7543891553021451,6090.276889154138,4.329602636855885,1180.740500320103,,tess_toi
TESS,6615.01,230.134223,-45.54122,2514942.959318861,4.837916984254662,49552.918017837874,211.04223213055135,7.18943714479942,6695.217128402992,5.206625517040428,74.76742375097173,,tess_toi
TESS,6616.01,220.664082,-79.454095,5448266.043492159,2.199652184256984,44403.2194018708,186.09660390791132,3.120016731726067,4953.433462187096,4.223488481088861,751.8060291650097,,tess_toi
TESS,6617.01,195.799598,-64.822103,1790334.333120899,8.24231515172595,45224.23673214113,235.7457002165859,3.6298661851312635,3372.80708062395,4.649634350220662,1127.0340702153765,,tess_toi
TESS,6618.01,84.885928,-59.005736,8256735.818095761,10.45912189547926,97198.00202161778,161.66025695619095,7.682382951144192,5632.5958452515315,3.8816719637260713,259.8191285637608,,tess_toi
TESS,6619.01,163.506946,-70.892253,4941613.369681935,1.8559567500509144,9663.49352980781,276.63080632911067,1.540415831487366,5448.547111767642,4.489971458405086,74.76975216041988,,tess_toi
TESS,662.01,160.180141,-31.927233,1760671.7382397696,5.413526378847427,26166.619040230788,265.12452844083,0.8058626120363158,3268.776757467125,4.05556849230882,984.0390395496902,,tess_toi
TESS,6620.01,207.195682,-53.575927,1322367.3594428697,2.541907482274299,73998.10192680487,173.66155946709128,6.090928073303722,3931.5723903034736,5.061502383942249,147.20488561550357,,tess_toi
TESS,6621.01,88.963569,-65.507496,4643982.059440427,0.7220247800587005,64749.65329396922,44.70468245573809,3.4419282037346774,6640.768477361161,4.6264251066002196,382.22798130083083,,tess_toi
TESS,6622.01,96.949049,-54.279518,868232.5802333166,8.36003040079123,152058.79239337367,245.64361589989235,7.8228258111972755,6675.522829909693,4.104564111085128,354.45423586996543,,tess_toi
TESS,6623.01,207.421621,-57.150013,2087193.554150747,11.476997920982265,16518.83016736043,7.01631627674341,1.6365735411914888,5458.363908838893,4.737129399166365,261.86378070183855,,tess_toi
TESS,6624.01,198.888298,-61.443076,4619455.583696476,2.3316157282552843,13935.109935978946,194.40347815622874,3.457168635600852,5310.531157296135,4.860473935513218,767.1473443747989,,tess_toi
TESS,6625.01,221.805701,-68.521148,282450.0203616663,4.788259604496738,97186.55945758476,8.591510646426746,1.450262964822472,3605.680987311189,4.714660863263719,33.56926606362775,,tess_toi
TESS,5847.01,295.850508,3.031456,1800242.667722869,9.266663338369762,10228.972563416874,425.81477793163515,8.381774874473567,5662.6491570971175,4.175603510378146,1259.0992051131739,,tess_toi
TESS,5848.01,300.737815,-0.046819,4450284.016961044,8.750795369586786,17275.759541556046,147.4724110591908,1.7918382617338695,8714.146630658595,4.765161001597444,842.5518963442711,,tess_toi
TESS,5849.01,303.563498,-10.497985,1088360.0756631505,3.0301323375966547,9613.498755885514,15.287194521313605,7.509836945177858,5534.861898387339,3.5505523257596767,757.6142954441518,,tess_toi
TESS,585.01,134.373008,-39.778423,36728.86816325274,5.2560600064597915,33799.31312591901,150.55546531952842,7.412575771193758,2339.323785239934,4.468307984174328,352.67045449424614,,tess_toi
TESS,5850.01,304.882706,-8.298523,1822163.4702143455,0.891578854347644,30248.899865346993,464.05695789799654,1.535069286010901,3388.6175089833027,4.1295059695173375,796.2530273616162,,tess_toi
TESS,5851.01,292.681077,12.393071,6330884.875992223,12.344176961455206,291377.40121977584,245.05110040330334,8.821778969297208,3382.77322640396,4.578345166220527,854.958636611998,,tess_toi
TESS,5852.01,306.528142,1.775949,6842769.602934825,8.676563753306302,36836.71659502922,200.38520692998196,5.231310724228104,4104.768809908178,4.057336521622306,730.2353537400453,,tess_toi
TESS,5853.01,286.234694,18.113615,848300.6666329273,2.3792057823350103,3784.437629133836,547.7045954671507,1.6284629188978959,6554.486515274749,3.811258417554584,233.19511855641485,,tess_toi
TESS,5854.01,280.048586,20.236342,3933256.34144405,3.1659293228903658,65970.42015788329,188.52390611165575,12.151726893998674,4780.403960411299,4.858391177230563,770.9013598849706,,tess_toi
TESS,5855.01,294.008142,32.214606,2469959.074719597,7.247814122712577,56368.58650960667,369.36388575624386,2.3190645198215374,7324.140431407349,3.956902389310262,209.85002330489553,,tess_toi
TESS,5856.01,290.236828,-7.830216,3527530.1004633238,0.894796563351827,31667.412295830956,46.46960026766946,1.2335000837363252,7031.257350440278,3.8160326481292035,800.015587149031,,tess_toi
TESS,5857.01,274.564767,42.460287,2733803.9712588945,7.445887449347262,80733.40472033304,6.244908854024271,4.9881678395589715,3902.0313512130824,4.141767142259493,163.63613333420523,,tess_toi
TESS,5858.01,299.798591,23.055057,3183152.2926877616,4.520447217015273,50162.22863128976,449.2023270162427,1.9789393913123492,6018.261720823344,3.752667611168673,16.670555323463315,,tess_toi
TESS,5859.01,285.361705,29.021536,2632425.941193975,13.721303209507022,15771.771737885243,2.341287773567737,8.559290309384364,7586.139848449003,4.424121843017941,40.46685621209833,,tess_toi
TESS,586.01,118.913661,-37.857713,51742.218216191024,6.250952768127232,3309.1204702062228,60.77680837321946,2.4045210322143786,7491.862691809965,4.640187040807869,1919.9110755492607,,tess_toi
TESS,5860.01,304.923086,11.052848,5128595.642178057,1.7884062674825119,34803.258030268255,342.0890005003135,0.9495755016424174,5823.783509279322,4.372706848367409,978.1295395284468,,tess_toi
TESS,5861.01,297.980126,24.038241,3225484.1630532667,10.235213998734977,52629.618531390595,93.95205707958289,6.683468513084944,4163.13196436881,4.343674512119496,1577.1492655562795,,tess_toi
TESS,5862.01,285.062239,34.258278,6668814.181037035,9.516928826603424,50554.40490995622,185.66964753788747,2.6325369622973347,6490.284162909073,4.334868292602047,600.3781100732581,,tess_toi
TESS,5863.01,300.67684,0.22858,1536794.8860305338,0.29950112391934103,18270.44799977103,62.8832569706263,10.063848483425774,5710.861188874665,4.598931331025627,506.46255114848816,,tess_toi
TESS,6095.01,100.766731,-44.251859,4306497.615939257,6.0875647008047125,65253.082403928165,303.2750479778944,0.7617644193151532,7712.688496019365,4.358148838674813,374.9726615345098,,tess_toi
TESS,6096.01,141.403549,3.661936,1032170.6673447168,21.291960754535143,111284.169831114,233.41302368808442,1.507936128174745,4502.848514846517,4.277810513927295,582.7306885912691,,tess_toi
TESS,6097.01,119.496736,-21.013365,7420988.388091948,0.9646292654156657,34506.91870393977,119.35533682690325,1.0897869328524643,5959.319176403395,3.9183660677249486,1154.3452097833929,,tess_toi
TESS,6098.01,118.936795,-48.041772,3925756.945413633,14.268241172088166,27281.120130856438,281.3483643737801,5.391292329711432,4478.718760873205,3.850880140852846,1237.0337920798288,,tess_toi
TESS,6099.01,135.335989,-20.97341,4117705.19193194,0.678797598569838,64656.493131321826,94.13959231160572,4.056864130426201,5291.0978958676815,3.762781581794369,452.5640836419835,,tess_toi
TESS,610.01,121.526219,-44.375085,2014907.2441143135,5.443883494461481,61045.47269873124,38.60889768725365,6.128560399568703,7732.2450251885375,4.85166213464378,115.07119736167961,,tess_toi
TESS,6100.01,103.516164,-46.659703,4334754.819660739,12.774877306793318,24292.345633828147,297.3033392050346,0.36026993433956067,3875.7072366356942,3.601030015548334,1020.9396251837511,,tess_toi
TESS,6101.01,124.073681,-8.686581,1067056.7218186464,7.311159281898599,66984.16319294085,53.133097901469625,3.2151299484442153,7917.952989608115,4.270786668514263,346.81485111259417,,tess_toi
TESS,6102.01,75.745949,-59.970953,9488162.115261164,8.877122599468251,33952.256771904365,45.71116332995846,8.207223965553318,5443.295870179155,4.912476729241621,501.8981973951266,,tess_toi
TESS,6103.01,128.717977,-49.932522,810183.9482501965,1.843213959979282,43994.932379872786,13.019060581466976,3.215720034802549,4334.783082778781,4.439484187102215,343.7125642854693,,tess_toi
TESS,6104.01,126.585367,5.2584,2894834.5530978525,6.614654882217476,81646.61434083668,182.84703574488816,2.853495356552285,4772.730798247645,4.744717215867485,196.52196421799866,,tess_toi
TESS,6105.01,123.656967,-41.156136,587823.460471254,6.31007703188726,56466.80569525148,124.24586360239941,1.4506535545078239,7024.632775906859,4.2348099578871246,919.3995596525983,,tess_toi
TESS,6106.01,127.019217,-24.166962,747987.2384138083,13.580483510006891,11165.968191428621,303.4975292293976,1.0756818889765727,4873.8011771475585,4.30798028543504,940.2380526290725,,tess_toi
TESS,6107.01,119.888415,-32.706065,4481471.432338966,5.010869844817259,37603.90811875067,150.58320961335778,7.020852660173585,4810.997231488789,4.238823699004951,169.02173754425326,,tess_toi
TESS,6108.01,99.683837,-49.572407,701970.7037833829,13.540201863147589,199235.96235775258,151.22240856951808,0.9249065590052381,5973.773331445144,4.611818125021917,691.9797090282033,,tess_toi
TESS,6109.01,50.131921,42.606956,2299554.9085911307,11.885799965098013,35599.55756864264,153.66335126426063,6.009068964615456,6937.83149434797,4.69011414766912,349.05774783925074,,tess_toi
TESS,6109.02,50.131921,42.606956,5881657.226120461,4.53732660968282,3881.4236150717265,52.14675918349199,4.41040145601275,4737.918109913319,4.6233219049211085,354.3910921147646,,tess_toi
TESS,6356.01,67.605011,56.394465,6880694.947540326,2.9973933750012987,1428.4140233038231,287.48045210724416,4.128259202552352,4699.480203919993,4.363080571457996,1453.9685043101233,,tess_toi
TESS,6357.01,77.588903,39.673657,1866682.0146807446,6.0304613903862085,99310.46302320376,48.87616156827775,0.14685594877905633,6750.473316824759,4.036310916120891,616.3619770865414,,tess_toi
TESS,6358.01,62.800827,43.600898,3559768.184913896,4.501178519277881,95071.71557063262,126.29442551425325,1.3493282427458706,3419.720009610203,4.738293321104497,529.5613264840891,,tess_toi
TESS,6359.01,63.165074,50.15895,2402374.3119336204,2.137007192565953,120338.61017964363,201.93748957272254,9.099598114284825,5926.139498374381,4.872578170358584,297.97817698057037,,tess_toi
TESS,636.01,123.885413,-31.556521,2654138.1909877234,4.0287067432878345,65416.984338159666,265.1303721466172,0.37388986575332406,5216.607232751804,4.653894228779829,463.59304556630485,,tess_toi
TESS,6360.01,59.368818,64.321242,2758131.112303884,1.9090399574306962,1633.66710274452,231.27281928149947,11.80406104506709,3704.3070199111717,4.123815140597166,759.6720324945392,,tess_toi
TESS,6361.01,71.453407,57.272036,451975.4483378017,4.813257964565764,53587.9698941792,50.39264179093947,4.1985346745439935,6243.618946133995,4.363551384067239,288.4503641056536,,tess_toi
TESS,6362.01,77.761817,62.67788,1271641.2964717394,13.625171658387938,1388.908240212275,409.101273082729,4.625557653730209,6738.874844455088,4.200293589212117,411.72825119704856,,tess_toi
TESS,6363.01,86.155099,50.377688,1088784.145520153,7.155656993940234,29375.3677865102,65.3544887648193,4.535223184415584,6320.790095957963,4.809809562017925,605.8834064653993,,tess_toi
TESS,6364.01,2.732086,78.899729,2743508.845328335,4.078053924479026,39598.590486752226,303.79716755612947,1.0717396821048983,5136.994499246113,4.806758179794357,571.1005997461962,,tess_toi
TESS,6365.01,67.575991,48.320207,257892.97267056446,4.084170785746653,226139.55387894102,214.4109339309481,5.554218197102202,5656.303582237671,4.939106532696827,801.5650562846849,,tess_toi
TESS,6366.01,53.29481,61.342927,2087763.2938072206,1.1124058063334468,3655.629533055195,250.81569597489548,2.3935732642689924,6601.38389541331,4.198053933938149,22.431306239033745,,tess_toi
TESS,6367.01,75.559559,48.741856,6775715.593362521,4.94282579487362,66668.28882050031,64.80074182338429,8.192840850831463,6390.210759284061,4.1592998808392965,313.45690488548314,,tess_toi
TESS,6368.01,86.975303,41.942327,3268984.277415765,1.7743228103898405,86014.59949019496,62.79130395434016,5.162334172823689,6449.827260762188,4.434511503224976,369.9466674020716,,tess_toi
TESS,6369.01,69.250535,49.614861,1816211.2911837369,4.072438866508601,11745.239480618025,308.91295640311324,8.067212915861269,5238.063454569295,4.595426083459736,1869.884496708192,,tess_toi
TESS,637.01,120.787418,-38.74201,4500846.799358348,0.06672778920236282,75141.61369956649,108.85124437186208,3.963715632897903,4804.866164565279,4.669343118916936,2178.348070405635,,tess_toi
TESS,6370.01,46.542182,57.075669,3408090.601192803,5.37756449888453,27336.1377227149,565.1154837690156,3.247143311366537,6747.9536338472435,3.8191769301627176,1046.8558315595683,,tess_toi
TESS,6371.01,52.613744,61.635772,5109378.372089625,0.8633198562144259,3792.185232224364,163.46138043395837,10.46964626216926,6220.256174834582,4.411302608016682,459.2454787882132,,tess_toi
TESS,6372.01,84.480806,35.294717,3032441.1972050476,1.3567206774993164,4418.438837850402,414.68664289256554,6.756316816817099,7554.498032944835,3.927105280280154,538.4829014435453,,tess_toi
TESS,6626.01,231.025033,-39.909393,933256.4720279141,12.917706099427523,93580.73123631033,471.5125147634536,1.7163372966324537,7665.7995573456,4.662098413659637,374.11988841930093,,tess_toi
TESS,6627.01,179.587735,-68.716999,3896358.9973392175,2.523449232312311,36662.78126439355,109.57616652181927,8.881545535749408,7651.583794987547,4.089070754426533,910.7342273340934,,tess_toi
TESS,6628.01,225.83705,-35.230579,1989395.2491313722,1.072193804513838,52136.335715473186,139.32987060253225,2.465198369813762,5982.677759299386,4.303974488411309,95.90948782213977,,tess_toi
TESS,6629.01,223.135822,-38.861661,4072370.22149381,3.323114167552865,40819.541505932044,573.5139778643677,0.4943540532927183,3635.8224772398075,4.696242831473232,110.95457708994222,,tess_toi
TESS,663.01,160.065852,-8.511083,2922884.329230106,5.3004876908861425,85562.6396611933,72.27742876195697,9.904920506571287,6158.475691953357,4.802155739066503,1625.206901097994,,tess_toi
TESS,663.02,160.065852,-8.511083,1593238.0461553778,6.833065111607013,15777.123208607914,27.007376850570708,0.37870919599906017,3111.595745062278,4.482267909434626,1490.9575735888623,,tess_toi
TESS,663.03,160.065852,-8.511083,5180645.81448793,9.27796732759871,4570.805116270836,47.199845950411536,2.934505934418627,3298.934549325897,4.491954535446849,911.5361381828677,,tess_toi
TESS,6630.01,210.847138,-51.927424,1895897.3348701445,5.765025922657001,98358.72783419077,295.78620633344195,11.9286454035454,4692.846110266091,3.4950983987602497,999.5663364218997,,tess_toi
TESS,6631.01,206.35273,-57.331284,4740913.80802051,11.48600732307977,62922.63761130032,81.85468845958391,2.9885221193387967,5057.975742371525,4.97208575722224,365.01195634826763,,tess_toi
TESS,6632.01,221.42572,-65.8513,2916787.998369848,4.884502276375589,20604.36566483291,11.563443567243313,7.902668070348098,4627.370363106253,5.33796743765958,1333.7540740964291,,tess_toi
TESS,6633.01,63.937745,-62.725017,1593063.3476700687,6.883220519451492,42367.503337729504,673.2518640834359,1.0191983473782087,4469.860442161405,3.716762341234827,28.61539926039414,,tess_toi
TESS,6634.01,166.596115,-66.703343,5621180.41654443,4.435753066783008,33332.84785110961,258.1542156472074,7.525523058278285,3718.7272473080343,4.957423586161921,547.6146956961588,,tess_toi
TESS,6635.01,211.969321,-60.620203,2085343.125386214,5.8845601508088485,86867.58680134162,241.55815007233787,4.0228682308889585,6358.8360107104445,4.741155415444622,1383.0593014431186,,tess_toi
TESS,6636.01,209.796777,-54.762928,435066.39328499394,2.036712943220905,2759.748678381651,109.19185186192647,4.179167305094109,4976.182612510737,4.201104198204868,2641.764532698721,,tess_toi
TESS,6637.01,199.577115,-59.758683,3547241.357330211,4.656136248723425,14331.569941642736,56.818605747972704,0.08680390093388567,5927.081203793276,4.039299115097244,110.28718411929817,,tess_toi
TESS,6638.01,222.562817,-49.596217,2234218.599638047,4.825514507645639,100402.42432507277,82.19829835866824,4.713226775619271,5290.573445522435,4.425473684994178,2608.375040148725,,tess_toi
TESS,6639.01,232.605222,-67.938798,1794344.9857619372,4.202684445058015,27514.221072435008,193.0759297397295,8.152615488378498,5129.503361733217,4.196946965084307,480.8704070184865,,tess_toi
TESS,664.01,161.706905,-9.399365,1513490.9591965452,2.354912507815103,27434.526272115225,472.17203018101435,12.002948719713654,5596.3222326616415,4.033319643643638,59.69242219255753,,tess_toi
TESS,5864.01,296.483805,38.352933,647221.901332174,12.237054617770195,35203.58806334919,201.51271076120983,7.354029776496616,4815.160278886041,4.409336127237625,783.3164051183857,,tess_toi
TESS,5865.01,311.221373,6.641216,4841490.437710698,7.541870386594153,118198.13881043789,456.90247565641295,13.419115585833723,4221.516054699739,3.7223669566001543,953.6213294781967,,tess_toi
TESS,5866.01,311.306229,12.167609,372862.8882365537,9.679449617674665,123168.73699842334,319.44773100546234,6.60799592192971,7325.013064403812,4.664450653115651,372.5704669650429,,tess_toi
TESS,5867.01,303.667055,30.776057,4787128.739147392,6.867675804217752,3847.439656839669,33.27478968308766,2.191051116358001,5850.397405845963,4.565378191549186,364.3724006486612,,tess_toi
TESS,5868.01,313.419524,34.351623,7574182.871889473,12.061869513235077,64989.481443038254,418.7560777675433,1.438673553424291,6610.687528937141,4.131077595006411,308.41063958528287,,tess_toi
TESS,5869.01,307.099112,18.242431,3170605.9420983144,10.703929222111705,101518.06311590676,323.72701033996475,5.886240711583293,3387.015302956149,4.028749711721625,742.3122761291172,,tess_toi
TESS,587.01,130.395919,-22.194298,6040995.0720251445,1.543655697181607,23454.48778379927,119.14945773838399,5.252470350373659,6173.244089502666,4.593926925191168,422.71392943050324,,tess_toi
TESS,5870.01,324.59941,11.006898,5410.337115116127,5.234392249704547,50203.830812669235,107.8531962008719,5.67812037707717,6232.977307632641,4.542661658738946,364.5484080314041,,tess_toi
TESS,5871.01,320.850391,39.813037,6047997.8344502095,13.81691349914236,63640.401155508385,181.72498970749197,4.154322825886741,4903.410110647981,4.784543744364238,467.9546980564118,,tess_toi
TESS,5872.01,320.134358,46.817074,1405470.4714582227,11.536156002794463,775.3991276431202,35.74332213395606,2.7624219050024115,4761.371588056804,4.571893099606921,274.9642132385848,,tess_toi
TESS,5873.01,324.986222,1.293368,4572676.878534614,0.02380550276266083,15535.166175146429,73.17791293357901,2.9553847970420346,5838.81645727462,3.961858775884084,1158.5493570919123,,tess_toi
TESS,5874.01,320.15457,1.804035,763747.8441275863,11.997303381959735,109252.5646762471,155.99812606485446,1.9626465109138138,6030.001464430859,4.861395202668373,1269.3775627042858,,tess_toi
TESS,5875.01,321.373881,20.059165,3528255.8932971554,8.536616422540742,64983.38262303622,19.92380281381419,9.494768699620588,6625.003532459035,5.443669397905626,465.8075318983445,,tess_toi
TESS,5876.01,301.080672,32.50162,5056082.6647263,12.392285885856175,76765.53225373168,514.1290735590337,2.1213106485039006,4948.986823850497,4.177750789196272,73.77086398844278,,tess_toi
TESS,5877.01,299.529431,27.326911,2683894.5722596594,4.174961197659032,141148.3835888248,17.69706198544478,1.4630325551533943,5895.5242830027155,3.732849063333163,804.1828263540331,,tess_toi
TESS,5878.01,313.931272,29.818541,1868480.2567193918,1.2577157677513158,761.1843147803324,168.14461175179986,2.4789795007045203,1439.9998380613124,3.779640376883314,1771.6801771265443,,tess_toi
TESS,5879.01,328.351781,21.414161,2990244.796584088,0.05512252919979549,83651.5522606606,32.61842847881328,0.3022292026008979,3110.3990143250476,4.816822464793002,734.1325904922038,,tess_toi
TESS,588.01,104.74986,-47.023366,1856986.09677808,3.1911071840012886,43036.29318687909,319.4802968667343,8.113999292738747,4686.186501799779,4.3251647568879354,1375.6196766787355,,tess_toi
TESS,5880.01,296.46857,36.150385,223463.47946050233,10.955262905040597,124335.14138636668,98.71024085535018,3.420820122649623,6297.595423573589,4.361075906002187,421.90882068142287,,tess_toi
TESS,611.01,122.034347,-28.066189,65132.271685227875,0.1020297359302015,39065.01874563563,122.10775695833891,3.8310431426607034,4664.719581684672,3.4585965697578893,1928.1249793469221,,tess_toi
TESS,6110.01,212.929098,-29.97494,9315080.457787728,2.8119563446594364,6378.427642206206,68.46803622383688,2.0922330266457863,6384.896504625314,4.1653448659246575,518.6597000119128,,tess_toi
TESS,6111.01,309.708254,44.791967,3460558.267596125,1.9647263807297393,36162.20164949573,128.0531611911585,9.421421971013983,7626.300568735293,4.4533031613905125,728.9965601390933,,tess_toi
TESS,6112.01,332.453393,22.566069,3835378.1989688184,5.8614870647884345,91446.10699758981,52.738046784614795,1.7514304169528694,7307.497315464126,5.1406021429328,390.1700189542044,,tess_toi
TESS,6113.01,318.523748,35.079027,5676512.071239355,7.299186630695103,43833.73440981928,145.52004159537483,0.05988670465507032,4640.93165299202,4.727339916200641,234.1701120478054,,tess_toi
TESS,6114.01,337.147478,6.924225,5083537.025609366,5.3969519608478365,33452.524812462696,163.91352788874778,11.614550421422544,5088.17436348921,4.03733266922903,647.4221673293688,,tess_toi
TESS,6115.01,334.862835,40.676148,4284952.919371672,10.734335672742954,78878.0915251799,148.42061138915196,3.274782019654591,5647.921796176841,4.6841143593406365,154.6036081823025,,tess_toi
TESS,6116.01,310.577995,51.186495,3319355.453096524,1.6870262437786172,38429.405774606676,423.3906846269114,5.557520154077049,6926.454036046428,4.115170336846039,687.1427849175384,,tess_toi
TESS,6117.01,348.099929,22.34547,3521505.0839092433,7.933649381599428,15417.922579751466,82.38891634901331,8.051455022434865,4867.476540971395,4.506539356876764,246.5061485969558,,tess_toi
TESS,6118.01,320.895178,38.313832,1354269.507205546,8.31581827255897,36369.937241875276,217.0050987287644,3.1108647992044784,5913.4201054629875,5.007964057958243,14.879863344303986,,tess_toi
TESS,6119.01,309.204322,49.609904,49450.968325720714,12.103192266842116,75025.9707546042,107.77600673566592,1.8949174648395504,7689.095078467735,4.448380728354206,303.24425975939414,,tess_toi
TESS,612.01,110.881841,-37.835468,6244101.622331221,3.0169086837588,9803.293092700264,113.20079824590218,0.4869447193896078,6663.016064746858,4.5702572123897465,504.3233186048113,,tess_toi
TESS,6120.01,343.883119,22.563967,1221744.4846497462,4.150259357443074,153200.98684548755,164.53943724753196,0.3980337103536958,5012.919006507388,4.828433189598039,212.3837344876736,,tess_toi
TESS,6121.01,316.927293,40.450561,490652.2657227297,2.5552231738740065,156631.84093507836,9.024377695342592,4.84620340384882,5467.6456845631155,4.109058414472428,427.65672442950694,,tess_toi
TESS,6122.01,297.503626,54.153548,3431680.4082636205,7.513686029965682,36149.99261022882,106.48580495585854,3.4008983432603483,5172.23072315832,3.988426741453397,353.3154631806718,,tess_toi
TESS,6123.01,349.786653,25.985949,4105810.813737255,3.1757784865695218,42253.27040354748,42.96136831690297,0.11394038632762307,6625.637729603539,4.144099420996316,473.5776057880901,,tess_toi
TESS,6124.01,315.220171,39.39179,1184868.9124730765,1.08550770523897,46625.27036321381,305.4995365450089,3.1692929654739816,4795.150175456214,3.798002870454572,64.82953698543267,,tess_toi
TESS,6125.01,334.899052,12.356411,417585.1499981576,6.008453251295867,265.9354981858878,157.96482613211413,2.9681492456138274,7651.33491647728,4.201720115235652,993.1759982854193,,tess_toi
TESS,6126.01,341.019058,38.516276,3198403.7130801715,5.331702826415058,47421.20034842785,115.80917855915652,8.747428191061696,5025.079001207877,3.8854890314406414,427.57001694949776,,tess_toi
